XM_ID,XP_ID
XM_043153860.1,XP_043009145.1
XM_043153861.1,XP_043009146.1
XM_043153862.1,XP_043009147.1
XM_043153863.1,XP_043009148.1
XM_043153864.1,XP_043009149.1
XM_043153865.1,XP_043009150.1
XM_043153866.1,XP_043009151.1
XM_043153867.1,XP_043009152.1
XM_043153868.1,XP_043009153.1
XM_043153869.1,XP_043009154.1
XM_043153870.1,XP_043009155.1
XM_043153871.1,XP_043009156.1
XM_043153872.1,XP_043009157.1
XM_043153873.1,XP_043009158.1
XM_043153874.1,XP_043009159.1
XM_043153875.1,XP_043009160.1
XM_043153876.1,XP_043009161.1
XM_043153877.1,XP_043009162.1
XM_043153878.1,XP_043009163.1
XM_043153879.1,XP_043009164.1
XM_043153880.1,XP_043009165.1
XM_043153881.1,XP_043009166.1
XM_043153882.1,XP_043009167.1
XM_043153883.1,XP_043009168.1
XM_043153884.1,XP_043009169.1
XM_043153885.1,XP_043009170.1
XM_043153886.1,XP_043009171.1
XM_043153887.1,XP_043009172.1
XM_043153888.1,XP_043009173.1
XM_043153889.1,XP_043009174.1
XM_043153890.1,XP_043009175.1
XM_043153891.1,XP_043009176.1
XM_043153892.1,XP_043009177.1
XM_043153893.1,XP_043009178.1
XM_043153894.1,XP_043009179.1
XM_043153895.1,XP_043009180.1
XM_043153896.1,XP_043009181.1
XM_043153897.1,XP_043009182.1
XM_043153898.1,XP_043009183.1
XM_043153899.1,XP_043009184.1
XM_043153900.1,XP_043009185.1
XM_043153901.1,XP_043009186.1
XM_043153902.1,XP_043009187.1
XM_043153903.1,XP_043009188.1
XM_043153904.1,XP_043009189.1
XM_043153906.1,XP_043009191.1
XM_043153905.1,XP_043009190.1
XM_043153907.1,XP_043009192.1
XM_043153908.1,XP_043009193.1
XM_043153909.1,XP_043009194.1
XM_043153910.1,XP_043009195.1
XM_043153911.1,XP_043009196.1
XM_043153912.1,XP_043009197.1
XM_043153913.1,XP_043009198.1
XM_043153914.1,XP_043009199.1
XM_043153915.1,XP_043009200.1
XM_043153917.1,XP_043009202.1
XM_043153916.1,XP_043009201.1
XM_043153918.1,XP_043009203.1
XM_043153919.1,XP_043009204.1
XM_043153920.1,XP_043009205.1
XM_043153921.1,XP_043009206.1
XM_043153922.1,XP_043009207.1
XM_043153923.1,XP_043009208.1
XM_043153924.1,XP_043009209.1
XM_043160759.1,XP_043009210.1
XM_043153926.1,XP_043009212.1
XM_043153925.1,XP_043009211.1
XM_043153927.1,XP_043009213.1
XM_043153928.1,XP_043009214.1
XM_043153929.1,XP_043009215.1
XM_043153930.1,XP_043009216.1
XM_043153931.1,XP_043009217.1
XM_043153932.1,XP_043009218.1
XM_043153933.1,XP_043009219.1
XM_043153934.1,XP_043009220.1
XM_043153935.1,XP_043009221.1
XM_043153936.1,XP_043009222.1
XM_043153937.1,XP_043009223.1
XM_043153940.1,XP_043009226.1
XM_043153938.1,XP_043009224.1
XM_043153939.1,XP_043009225.1
XM_043153941.1,XP_043009227.1
XM_043153942.1,XP_043009228.1
XM_043153943.1,XP_043009229.1
XM_043153944.1,XP_043009230.1
XM_043153946.1,XP_043009232.1
XM_043153945.1,XP_043009231.1
XM_043153947.1,XP_043009233.1
XM_043153948.1,XP_043009234.1
XM_043153949.1,XP_043009235.1
XM_043153951.1,XP_043009237.1
XM_043153950.1,XP_043009236.1
XM_043153952.1,XP_043009238.1
XM_043153953.1,XP_043009239.1
XM_043153954.1,XP_043009240.1
XM_043153955.1,XP_043009241.1
XM_043153956.1,XP_043009242.1
XM_043153957.1,XP_043009243.1
XM_043153958.1,XP_043009244.1
XM_043153959.1,XP_043009245.1
XM_043153960.1,XP_043009246.1
XM_043153961.1,XP_043009247.1
XM_043153962.1,XP_043009248.1
XM_043153963.1,XP_043009249.1
XM_043153964.1,XP_043009250.1
XM_043153965.1,XP_043009251.1
XM_043153966.1,XP_043009252.1
XM_043153968.1,XP_043009254.1
XM_043153967.1,XP_043009253.1
XM_043153969.1,XP_043009255.1
XM_043153970.1,XP_043009256.1
XM_043153971.1,XP_043009257.1
XM_043153972.1,XP_043009258.1
XM_043153973.1,XP_043009259.1
XM_043153975.1,XP_043009261.1
XM_043153976.1,XP_043009262.1
XM_043153974.1,XP_043009260.1
XM_043153977.1,XP_043009263.1
XM_043153978.1,XP_043009264.1
XM_043153979.1,XP_043009265.1
XM_043153981.1,XP_043009267.1
XM_043153980.1,XP_043009266.1
XM_043153982.1,XP_043009268.1
XM_043153983.1,XP_043009269.1
XM_043153984.1,XP_043009270.1
XM_043153985.1,XP_043009271.1
XM_043153986.1,XP_043009272.1
XM_043153987.1,XP_043009273.1
XM_043153988.1,XP_043009274.1
XM_043153990.1,XP_043009276.1
XM_043153989.1,XP_043009275.1
XM_043153991.1,XP_043009277.1
XM_043153992.1,XP_043009278.1
XM_043153993.1,XP_043009279.1
XM_043160760.1,XP_043009280.1
XM_043153994.1,XP_043009281.1
XM_043153995.1,XP_043009282.1
XM_043153996.1,XP_043009283.1
XM_043153997.1,XP_043009284.1
XM_043153998.1,XP_043009285.1
XM_043153999.1,XP_043009286.1
XM_043154000.1,XP_043009287.1
XM_043154001.1,XP_043009288.1
XM_043154002.1,XP_043009289.1
XM_043154003.1,XP_043009290.1
XM_043154005.1,XP_043009292.1
XM_043154004.1,XP_043009291.1
XM_043154006.1,XP_043009293.1
XM_043154007.1,XP_043009294.1
XM_043154008.1,XP_043009295.1
XM_043154009.1,XP_043009296.1
XM_043154010.1,XP_043009297.1
XM_043154011.1,XP_043009298.1
XM_043154012.1,XP_043009299.1
XM_043154014.1,XP_043009300.1
XM_043154013.1,XP_043009301.1
XM_043154015.1,XP_043009302.1
XM_043154016.1,XP_043009303.1
XM_043154017.1,XP_043009304.1
XM_043154018.1,XP_043009305.1
XM_043154019.1,XP_043009306.1
XM_043154021.1,XP_043009308.1
XM_043154020.1,XP_043009307.1
XM_043154022.1,XP_043009309.1
XM_043154023.1,XP_043009310.1
XM_043154024.1,XP_043009311.1
XM_043154025.1,XP_043009312.1
XM_043154026.1,XP_043009313.1
XM_043160761.1,XP_043009314.1
XM_043154027.1,XP_043009315.1
XM_043154028.1,XP_043009316.1
XM_043154029.1,XP_043009317.1
XM_043154030.1,XP_043009318.1
XM_043154031.1,XP_043009319.1
XM_043154032.1,XP_043009320.1
XM_043154033.1,XP_043009321.1
XM_043154034.1,XP_043009322.1
XM_043154035.1,XP_043009323.1
XM_043154036.1,XP_043009324.1
XM_043154037.1,XP_043009325.1
XM_043154038.1,XP_043009326.1
XM_043154039.1,XP_043009327.1
XM_043154040.1,XP_043009328.1
XM_043154042.1,XP_043009330.1
XM_043154041.1,XP_043009329.1
XM_043154043.1,XP_043009331.1
XM_043154044.1,XP_043009332.1
XM_043154045.1,XP_043009333.1
XM_043154046.1,XP_043009334.1
XM_043154047.1,XP_043009335.1
XM_043154049.1,XP_043009337.1
XM_043154048.1,XP_043009336.1
XM_043154050.1,XP_043009338.1
XM_043154051.1,XP_043009339.1
XM_043154052.1,XP_043009340.1
XM_043154053.1,XP_043009341.1
XM_043154054.1,XP_043009342.1
XM_043154055.1,XP_043009343.1
XM_043154056.1,XP_043009344.1
XM_043154057.1,XP_043009345.1
XM_043154058.1,XP_043009346.1
XM_043154059.1,XP_043009347.1
XM_043154060.1,XP_043009348.1
XM_043154062.1,XP_043009350.1
XM_043154061.1,XP_043009349.1
XM_043154063.1,XP_043009351.1
XM_043154064.1,XP_043009352.1
XM_043154065.1,XP_043009353.1
XM_043154066.1,XP_043009354.1
XM_043154067.1,XP_043009355.1
XM_043154068.1,XP_043009356.1
XM_043154069.1,XP_043009357.1
XM_043154070.1,XP_043009358.1
XM_043154071.1,XP_043009359.1
XM_043154072.1,XP_043009360.1
XM_043154073.1,XP_043009361.1
XM_043154074.1,XP_043009362.1
XM_043154075.1,XP_043009363.1
XM_043154077.1,XP_043009365.1
XM_043154076.1,XP_043009364.1
XM_043154078.1,XP_043009366.1
XM_043154079.1,XP_043009367.1
XM_043154080.1,XP_043009368.1
XM_043154081.1,XP_043009369.1
XM_043154082.1,XP_043009370.1
XM_043154083.1,XP_043009371.1
XM_043154085.1,XP_043009373.1
XM_043154084.1,XP_043009372.1
XM_043154086.1,XP_043009374.1
XM_043154087.1,XP_043009375.1
XM_043154088.1,XP_043009376.1
XM_043154089.1,XP_043009377.1
XM_043154090.1,XP_043009378.1
XM_043154091.1,XP_043009379.1
XM_043154092.1,XP_043009380.1
XM_043154093.1,XP_043009381.1
XM_043154094.1,XP_043009382.1
XM_043154095.1,XP_043009383.1
XM_043154096.1,XP_043009384.1
XM_043154097.1,XP_043009385.1
XM_043154098.1,XP_043009386.1
XM_043154099.1,XP_043009387.1
XM_043154100.1,XP_043009388.1
XM_043154101.1,XP_043009389.1
XM_043154102.1,XP_043009390.1
XM_043154103.1,XP_043009391.1
XM_043154104.1,XP_043009392.1
XM_043154105.1,XP_043009393.1
XM_043154106.1,XP_043009394.1
XM_043154107.1,XP_043009395.1
XM_043154108.1,XP_043009396.1
XM_043154109.1,XP_043009397.1
XM_043154110.1,XP_043009398.1
XM_043154111.1,XP_043009399.1
XM_043154112.1,XP_043009400.1
XM_043154113.1,XP_043009401.1
XM_043154114.1,XP_043009402.1
XM_043154115.1,XP_043009403.1
XM_043154116.1,XP_043009404.1
XM_043160762.1,XP_043009405.1
XM_043154118.1,XP_043009407.1
XM_043154117.1,XP_043009406.1
XM_043154119.1,XP_043009408.1
XM_043154121.1,XP_043009410.1
XM_043154122.1,XP_043009411.1
XM_043154120.1,XP_043009409.1
XM_043154123.1,XP_043009412.1
XM_043154124.1,XP_043009413.1
XM_043154125.1,XP_043009414.1
XM_043154126.1,XP_043009415.1
XM_043154127.1,XP_043009416.1
XM_043154128.1,XP_043009417.1
XM_043154129.1,XP_043009418.1
XM_043154130.1,XP_043009419.1
XM_043154131.1,XP_043009420.1
XM_043160763.1,XP_043009421.1
XM_043154132.1,XP_043009422.1
XM_043154133.1,XP_043009423.1
XM_043154134.1,XP_043009424.1
XM_043154135.1,XP_043009425.1
XM_043154136.1,XP_043009426.1
XM_043154137.1,XP_043009427.1
XM_043154138.1,XP_043009428.1
XM_043154139.1,XP_043009429.1
XM_043154140.1,XP_043009430.1
XM_043154141.1,XP_043009431.1
XM_043154142.1,XP_043009432.1
XM_043154144.1,XP_043009434.1
XM_043154143.1,XP_043009433.1
XM_043154145.1,XP_043009435.1
XM_043154146.1,XP_043009436.1
XM_043154147.1,XP_043009437.1
XM_043154148.1,XP_043009438.1
XM_043154149.1,XP_043009439.1
XM_043154150.1,XP_043009440.1
XM_043154151.1,XP_043009441.1
XM_043154152.1,XP_043009442.1
XM_043154153.1,XP_043009443.1
XM_043154154.1,XP_043009444.1
XM_043154155.1,XP_043009445.1
XM_043154156.1,XP_043009446.1
XM_043154157.1,XP_043009447.1
XM_043154158.1,XP_043009448.1
XM_043154159.1,XP_043009449.1
XM_043154160.1,XP_043009450.1
XM_043154161.1,XP_043009451.1
XM_043154163.1,XP_043009453.1
XM_043154162.1,XP_043009452.1
XM_043154164.1,XP_043009454.1
XM_043154165.1,XP_043009455.1
XM_043154166.1,XP_043009456.1
XM_043154167.1,XP_043009457.1
XM_043154168.1,XP_043009458.1
XM_043154169.1,XP_043009459.1
XM_043154170.1,XP_043009460.1
XM_043154171.1,XP_043009461.1
XM_043154172.1,XP_043009462.1
XM_043154173.1,XP_043009463.1
XM_043154174.1,XP_043009464.1
XM_043154175.1,XP_043009465.1
XM_043154176.1,XP_043009466.1
XM_043154177.1,XP_043009467.1
XM_043154178.1,XP_043009468.1
XM_043154179.1,XP_043009469.1
XM_043154180.1,XP_043009470.1
XM_043154181.1,XP_043009471.1
XM_043154182.1,XP_043009472.1
XM_043154183.1,XP_043009473.1
XM_043154184.1,XP_043009474.1
XM_043154185.1,XP_043009475.1
XM_043154186.1,XP_043009476.1
XM_043154187.1,XP_043009477.1
XM_043154188.1,XP_043009478.1
XM_043154189.1,XP_043009479.1
XM_043154190.1,XP_043009480.1
XM_043154191.1,XP_043009481.1
XM_043154193.1,XP_043009483.1
XM_043154192.1,XP_043009482.1
XM_043154194.1,XP_043009484.1
XM_043154195.1,XP_043009485.1
XM_043154196.1,XP_043009486.1
XM_043154199.1,XP_043009488.1
XM_043154198.1,XP_043009487.1
XM_043154197.1,XP_043009489.1
XM_043154200.1,XP_043009490.1
XM_043154201.1,XP_043009491.1
XM_043154202.1,XP_043009492.1
XM_043154203.1,XP_043009493.1
XM_043154204.1,XP_043009494.1
XM_043154205.1,XP_043009495.1
XM_043154206.1,XP_043009496.1
XM_043154207.1,XP_043009497.1
XM_043154208.1,XP_043009498.1
XM_043154209.1,XP_043009499.1
XM_043154210.1,XP_043009500.1
XM_043154211.1,XP_043009501.1
XM_043154212.1,XP_043009502.1
XM_043154213.1,XP_043009503.1
XM_043154214.1,XP_043009504.1
XM_043154215.1,XP_043009505.1
XM_043154216.1,XP_043009506.1
XM_043154217.1,XP_043009507.1
XM_043154218.1,XP_043009508.1
XM_043154219.1,XP_043009509.1
XM_043154220.1,XP_043009510.1
XM_043154221.1,XP_043009511.1
XM_043160764.1,XP_043009512.1
XM_043154222.1,XP_043009513.1
XM_043154223.1,XP_043009514.1
XM_043154224.1,XP_043009515.1
XM_043154225.1,XP_043009516.1
XM_043154226.1,XP_043009517.1
XM_043154228.1,XP_043009519.1
XM_043154227.1,XP_043009518.1
XM_043154229.1,XP_043009520.1
XM_043154230.1,XP_043009521.1
XM_043154231.1,XP_043009522.1
XM_043154232.1,XP_043009523.1
XM_043154233.1,XP_043009524.1
XM_043154234.1,XP_043009525.1
XM_043154235.1,XP_043009526.1
XM_043154236.1,XP_043009527.1
XM_043154237.1,XP_043009528.1
XM_043154238.1,XP_043009529.1
XM_043154239.1,XP_043009530.1
XM_043154240.1,XP_043009531.1
XM_043154241.1,XP_043009532.1
XM_043154242.1,XP_043009533.1
XM_043154243.1,XP_043009534.1
XM_043154244.1,XP_043009535.1
XM_043154245.1,XP_043009536.1
XM_043154246.1,XP_043009537.1
XM_043154247.1,XP_043009538.1
XM_043154249.1,XP_043009540.1
XM_043154248.1,XP_043009539.1
XM_043154250.1,XP_043009541.1
XM_043154251.1,XP_043009542.1
XM_043154252.1,XP_043009543.1
XM_043154253.1,XP_043009544.1
XM_043154254.1,XP_043009545.1
XM_043154257.1,XP_043009548.1
XM_043154255.1,XP_043009546.1
XM_043154256.1,XP_043009547.1
XM_043154258.1,XP_043009549.1
XM_043154259.1,XP_043009550.1
XM_043154260.1,XP_043009551.1
XM_043154261.1,XP_043009552.1
XM_043154262.1,XP_043009553.1
XM_043154263.1,XP_043009554.1
XM_043154264.1,XP_043009555.1
XM_043154265.1,XP_043009556.1
XM_043154266.1,XP_043009557.1
XM_043154267.1,XP_043009558.1
XM_043154269.1,XP_043009560.1
XM_043154268.1,XP_043009559.1
XM_043154270.1,XP_043009561.1
XM_043154271.1,XP_043009562.1
XM_043154272.1,XP_043009563.1
XM_043154273.1,XP_043009564.1
XM_043154274.1,XP_043009565.1
XM_043154275.1,XP_043009566.1
XM_043154276.1,XP_043009567.1
XM_043154277.1,XP_043009568.1
XM_043154278.1,XP_043009569.1
XM_043154279.1,XP_043009570.1
XM_043154280.1,XP_043009571.1
XM_043154281.1,XP_043009572.1
XM_043154282.1,XP_043009573.1
XM_043154283.1,XP_043009574.1
XM_043154284.1,XP_043009575.1
XM_043154285.1,XP_043009576.1
XM_043154286.1,XP_043009577.1
XM_043154287.1,XP_043009578.1
XM_043154288.1,XP_043009579.1
XM_043154289.1,XP_043009580.1
XM_043154290.1,XP_043009581.1
XM_043154291.1,XP_043009582.1
XM_043154292.1,XP_043009583.1
XM_043154293.1,XP_043009584.1
XM_043154294.1,XP_043009585.1
XM_043154295.1,XP_043009586.1
XM_043154296.1,XP_043009587.1
XM_043154297.1,XP_043009588.1
XM_043154298.1,XP_043009589.1
XM_043154299.1,XP_043009590.1
XM_043154300.1,XP_043009591.1
XM_043154301.1,XP_043009592.1
XM_043154302.1,XP_043009593.1
XM_043154303.1,XP_043009594.1
XM_043154304.1,XP_043009595.1
XM_043154305.1,XP_043009596.1
XM_043154306.1,XP_043009597.1
XM_043154307.1,XP_043009598.1
XM_043154308.1,XP_043009599.1
XM_043154309.1,XP_043009600.1
XM_043154310.1,XP_043009601.1
XM_043154311.1,XP_043009602.1
XM_043154312.1,XP_043009603.1
XM_043154313.1,XP_043009604.1
XM_043154314.1,XP_043009605.1
XM_043154315.1,XP_043009606.1
XM_043154316.1,XP_043009607.1
XM_043154317.1,XP_043009608.1
XM_043154318.1,XP_043009609.1
XM_043154319.1,XP_043009610.1
XM_043154320.1,XP_043009611.1
XM_043154321.1,XP_043009612.1
XM_043154322.1,XP_043009613.1
XM_043154323.1,XP_043009614.1
XM_043154324.1,XP_043009615.1
XM_043154325.1,XP_043009616.1
XM_043154326.1,XP_043009617.1
XM_043154327.1,XP_043009618.1
XM_043154328.1,XP_043009619.1
XM_043154329.1,XP_043009620.1
XM_043154330.1,XP_043009621.1
XM_043154331.1,XP_043009622.1
XM_043154332.1,XP_043009623.1
XM_043154333.1,XP_043009624.1
XM_043154334.1,XP_043009625.1
XM_043154335.1,XP_043009626.1
XM_043154336.1,XP_043009627.1
XM_043154337.1,XP_043009628.1
XM_043154338.1,XP_043009629.1
XM_043154339.1,XP_043009630.1
XM_043154340.1,XP_043009631.1
XM_043154341.1,XP_043009632.1
XM_043154342.1,XP_043009633.1
XM_043154343.1,XP_043009634.1
XM_043154344.1,XP_043009635.1
XM_043154345.1,XP_043006799.1
XM_043154346.1,XP_043006800.1
XM_043154347.1,XP_043006801.1
XM_043154348.1,XP_043006802.1
XM_043154349.1,XP_043006803.1
XM_043154350.1,XP_043006804.1
XM_043154351.1,XP_043006805.1
XM_043154352.1,XP_043006806.1
XM_043154353.1,XP_043006807.1
XM_043154354.1,XP_043006808.1
XM_043154355.1,XP_043006809.1
XM_043154356.1,XP_043006810.1
XM_043154357.1,XP_043006811.1
XM_043154358.1,XP_043006812.1
XM_043154359.1,XP_043006813.1
XM_043154360.1,XP_043006814.1
XM_043154361.1,XP_043006815.1
XM_043154362.1,XP_043006816.1
XM_043160765.1,XP_043006817.1
XM_043154363.1,XP_043006818.1
XM_043154364.1,XP_043006819.1
XM_043154365.1,XP_043006820.1
XM_043154366.1,XP_043006821.1
XM_043154367.1,XP_043006822.1
XM_043154368.1,XP_043006823.1
XM_043154369.1,XP_043006824.1
XM_043154370.1,XP_043006825.1
XM_043154371.1,XP_043006826.1
XM_043154372.1,XP_043006827.1
XM_043154373.1,XP_043006828.1
XM_043154374.1,XP_043006829.1
XM_043154375.1,XP_043006830.1
XM_043154376.1,XP_043006831.1
XM_043154377.1,XP_043006832.1
XM_043154378.1,XP_043006833.1
XM_043154379.1,XP_043006834.1
XM_043154380.1,XP_043006835.1
XM_043154381.1,XP_043006836.1
XM_043154382.1,XP_043006837.1
XM_043154383.1,XP_043006838.1
XM_043154384.1,XP_043006839.1
XM_043154386.1,XP_043006841.1
XM_043154385.1,XP_043006840.1
XM_043154387.1,XP_043006842.1
XM_043154388.1,XP_043006843.1
XM_043154389.1,XP_043006844.1
XM_043154390.1,XP_043006845.1
XM_043154391.1,XP_043006846.1
XM_043154392.1,XP_043006847.1
XM_043154393.1,XP_043006848.1
XM_043154394.1,XP_043006849.1
XM_043154395.1,XP_043006850.1
XM_043154396.1,XP_043006851.1
XM_043154397.1,XP_043006852.1
XM_043154398.1,XP_043006853.1
XM_043154399.1,XP_043006854.1
XM_043154400.1,XP_043006855.1
XM_043154401.1,XP_043006856.1
XM_043154402.1,XP_043006857.1
XM_043154403.1,XP_043006858.1
XM_043154404.1,XP_043006859.1
XM_043154405.1,XP_043006860.1
XM_043154406.1,XP_043006861.1
XM_043154407.1,XP_043006862.1
XM_043154408.1,XP_043006863.1
XM_043154409.1,XP_043006864.1
XM_043154410.1,XP_043006865.1
XM_043154411.1,XP_043006866.1
XM_043154412.1,XP_043006867.1
XM_043154413.1,XP_043006868.1
XM_043154414.1,XP_043006869.1
XM_043154415.1,XP_043006870.1
XM_043154416.1,XP_043006871.1
XM_043154417.1,XP_043006872.1
XM_043154418.1,XP_043006873.1
XM_043154419.1,XP_043006874.1
XM_043154420.1,XP_043006875.1
XM_043154421.1,XP_043006876.1
XM_043154422.1,XP_043006877.1
XM_043154423.1,XP_043006878.1
XM_043154424.1,XP_043006879.1
XM_043154425.1,XP_043006880.1
XM_043154426.1,XP_043006881.1
XM_043154427.1,XP_043006882.1
XM_043154429.1,XP_043006884.1
XM_043154428.1,XP_043006883.1
XM_043154430.1,XP_043006885.1
XM_043154431.1,XP_043006886.1
XM_043154432.1,XP_043006887.1
XM_043154433.1,XP_043006888.1
XM_043154434.1,XP_043006889.1
XM_043154435.1,XP_043006890.1
XM_043154436.1,XP_043006891.1
XM_043154437.1,XP_043006892.1
XM_043154438.1,XP_043006893.1
XM_043154439.1,XP_043006894.1
XM_043154440.1,XP_043006895.1
XM_043154441.1,XP_043006896.1
XM_043154442.1,XP_043006897.1
XM_043154443.1,XP_043006898.1
XM_043154444.1,XP_043006899.1
XM_043154445.1,XP_043006900.1
XM_043154446.1,XP_043006901.1
XM_043154447.1,XP_043006902.1
XM_043154448.1,XP_043006903.1
XM_043154449.1,XP_043006904.1
XM_043154450.1,XP_043006905.1
XM_043154451.1,XP_043006906.1
XM_043154452.1,XP_043006907.1
XM_043154453.1,XP_043006908.1
XM_043154454.1,XP_043006909.1
XM_043154455.1,XP_043006910.1
XM_043154456.1,XP_043006911.1
XM_043154457.1,XP_043006912.1
XM_043154458.1,XP_043006913.1
XM_043154459.1,XP_043006914.1
XM_043154461.1,XP_043006916.1
XM_043154460.1,XP_043006915.1
XM_043154462.1,XP_043006917.1
XM_043154464.1,XP_043006919.1
XM_043154463.1,XP_043006918.1
XM_043154465.1,XP_043006920.1
XM_043154466.1,XP_043006921.1
XM_043154467.1,XP_043006922.1
XM_043154468.1,XP_043006923.1
XM_043154469.1,XP_043006924.1
XM_043154470.1,XP_043006925.1
XM_043154471.1,XP_043006926.1
XM_043154472.1,XP_043006927.1
XM_043154473.1,XP_043006928.1
XM_043154474.1,XP_043006929.1
XM_043154475.1,XP_043006930.1
XM_043154476.1,XP_043006931.1
XM_043154477.1,XP_043006932.1
XM_043154478.1,XP_043006933.1
XM_043154480.1,XP_043006935.1
XM_043154479.1,XP_043006934.1
XM_043154481.1,XP_043006936.1
XM_043154482.1,XP_043006937.1
XM_043154483.1,XP_043006938.1
XM_043154484.1,XP_043006939.1
XM_043154485.1,XP_043006940.1
XM_043154486.1,XP_043006941.1
XM_043154487.1,XP_043006942.1
XM_043154488.1,XP_043006943.1
XM_043154489.1,XP_043006944.1
XM_043154490.1,XP_043006945.1
XM_043154491.1,XP_043006946.1
XM_043154492.1,XP_043006947.1
XM_043154493.1,XP_043006948.1
XM_043154494.1,XP_043006949.1
XM_043154495.1,XP_043006950.1
XM_043154496.1,XP_043006951.1
XM_043154497.1,XP_043006952.1
XM_043154498.1,XP_043006953.1
XM_043154499.1,XP_043006954.1
XM_043154500.1,XP_043006955.1
XM_043154501.1,XP_043006956.1
XM_043154502.1,XP_043006957.1
XM_043154504.1,XP_043006959.1
XM_043154503.1,XP_043006958.1
XM_043154505.1,XP_043006960.1
XM_043154506.1,XP_043006961.1
XM_043154507.1,XP_043006962.1
XM_043154508.1,XP_043006963.1
XM_043154509.1,XP_043006964.1
XM_043154510.1,XP_043006965.1
XM_043154511.1,XP_043006966.1
XM_043154512.1,XP_043006967.1
XM_043154513.1,XP_043006968.1
XM_043154514.1,XP_043006969.1
XM_043154515.1,XP_043006970.1
XM_043154516.1,XP_043006971.1
XM_043154517.1,XP_043006972.1
XM_043154518.1,XP_043006973.1
XM_043154519.1,XP_043006974.1
XM_043154520.1,XP_043006975.1
XM_043154521.1,XP_043006976.1
XM_043154522.1,XP_043006977.1
XM_043154523.1,XP_043006978.1
XM_043154524.1,XP_043006979.1
XM_043154525.1,XP_043006980.1
XM_043154526.1,XP_043006981.1
XM_043154527.1,XP_043006982.1
XM_043154528.1,XP_043006983.1
XM_043154530.1,XP_043006985.1
XM_043154529.1,XP_043006984.1
XM_043154531.1,XP_043006986.1
XM_043154532.1,XP_043006987.1
XM_043154534.1,XP_043006989.1
XM_043154533.1,XP_043006988.1
XM_043154535.1,XP_043006990.1
XM_043154536.1,XP_043006991.1
XM_043154537.1,XP_043006992.1
XM_043154538.1,XP_043006993.1
XM_043154539.1,XP_043006994.1
XM_043154540.1,XP_043006995.1
XM_043154541.1,XP_043006996.1
XM_043154542.1,XP_043006997.1
XM_043154543.1,XP_043006998.1
XM_043154544.1,XP_043006999.1
XM_043154545.1,XP_043007000.1
XM_043154546.1,XP_043007001.1
XM_043154547.1,XP_043007002.1
XM_043154548.1,XP_043007003.1
XM_043154549.1,XP_043007004.1
XM_043154550.1,XP_043007005.1
XM_043154551.1,XP_043007006.1
XM_043154552.1,XP_043007007.1
XM_043154553.1,XP_043007008.1
XM_043154554.1,XP_043007009.1
XM_043154555.1,XP_043007010.1
XM_043154556.1,XP_043007011.1
XM_043154557.1,XP_043007012.1
XM_043154558.1,XP_043007013.1
XM_043154559.1,XP_043007014.1
XM_043154560.1,XP_043007015.1
XM_043154561.1,XP_043007016.1
XM_043154562.1,XP_043007017.1
XM_043154563.1,XP_043007018.1
XM_043154564.1,XP_043007019.1
XM_043154566.1,XP_043007021.1
XM_043154565.1,XP_043007020.1
XM_043154567.1,XP_043007022.1
XM_043154568.1,XP_043007023.1
XM_043154569.1,XP_043007024.1
XM_043154570.1,XP_043007025.1
XM_043154571.1,XP_043007026.1
XM_043154572.1,XP_043007027.1
XM_043154573.1,XP_043007028.1
XM_043154574.1,XP_043007029.1
XM_043154575.1,XP_043007030.1
